experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,6,20,1,COOPERATE,1.0,1,,,0,436,,clean,0.0,5.0,5.0,,,,,411,105,3.237
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,6,20,1,DEFECT,0.0,0,,,0,721,,clean,5.0,0.0,5.0,,,,,411,154,4.586
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,7,20,1,COOPERATE,1.0,1,,,0,382,,clean,0.0,5.0,5.0,,,,,433,99,3.148
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,7,20,1,DEFECT,0.0,0,,,0,509,,clean,5.0,0.0,5.0,,,,,433,107,3.394
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,8,20,1,COOPERATE,1.0,1,,,0,590,,clean,0.0,5.0,5.0,,,,,455,132,4.371
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,8,20,1,DEFECT,0.0,0,,,0,328,,clean,5.0,0.0,5.0,,,,,455,76,2.605
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,9,20,1,DEFECT,0.0,0,,,0,322,,clean,1.0,1.0,2.0,,,,,477,77,2.898
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,9,20,1,DEFECT,0.0,0,,,0,449,,clean,1.0,1.0,2.0,,,,,477,103,3.671
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,10,20,1,COOPERATE,1.0,1,,,0,424,,clean,3.0,3.0,6.0,,,,,498,105,3.721
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,10,20,1,COOPERATE,1.0,1,,,0,475,,clean,3.0,3.0,6.0,,,,,498,115,4.086
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,11,20,1,COOPERATE,1.0,1,,,0,466,,clean,3.0,3.0,6.0,,,,,499,112,4.307
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,11,20,1,COOPERATE,1.0,1,,,0,336,,clean,3.0,3.0,6.0,,,,,499,88,3.128
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,12,20,1,DEFECT,0.0,0,,,0,394,,clean,5.0,0.0,5.0,,,,,500,98,3.631
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,12,20,1,COOPERATE,1.0,1,,,0,362,,clean,0.0,5.0,5.0,,,,,500,86,3.266
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,13,20,1,COOPERATE,1.0,1,,,0,403,,clean,3.0,3.0,6.0,,,,,500,123,5.049
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,13,20,1,COOPERATE,1.0,1,,,0,595,,clean,3.0,3.0,6.0,,,,,500,148,6.151
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,14,20,1,DEFECT,0.0,0,,,0,504,,clean,1.0,1.0,2.0,,,,,502,129,4.997
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,14,20,1,DEFECT,0.0,0,,,0,449,,clean,1.0,1.0,2.0,,,,,502,109,4.291
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,15,20,1,DEFECT,0.0,0,,,0,340,,clean,5.0,0.0,5.0,,,,,501,84,3.38
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,15,20,1,COOPERATE,1.0,1,,,0,327,,clean,0.0,5.0,5.0,,,,,501,83,3.359
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,16,20,1,DEFECT,0.0,0,,,0,462,,clean,1.0,1.0,2.0,,,,,502,133,5.39
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,16,20,1,DEFECT,0.0,0,,,0,542,,clean,1.0,1.0,2.0,,,,,502,124,4.743
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,17,20,1,DEFECT,0.0,0,,,0,611,,clean,1.0,1.0,2.0,,,,,502,150,5.741
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,17,20,1,DEFECT,0.0,0,,,0,598,,clean,1.0,1.0,2.0,,,,,502,136,5.29
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,18,20,1,DEFECT,0.0,0,,,0,581,,clean,5.0,0.0,5.0,,,,,502,152,5.897
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,18,20,1,COOPERATE,1.0,1,,,0,396,,clean,0.0,5.0,5.0,,,,,502,96,3.743
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,19,20,0,COOPERATE,1.0,1,,,0,623,,clean,3.0,3.0,6.0,,,,,503,141,5.113
G0,G0/L0_none/self_local_14,3282984c8e55,200,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,19,20,0,COOPERATE,1.0,1,,,0,303,,clean,3.0,3.0,6.0,,,,,503,111,4.079
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,354,,clean,3.0,3.0,6.0,,,,,282,87,14.215
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,336,,clean,3.0,3.0,6.0,,,,,282,81,14.133
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,489,,clean,3.0,3.0,6.0,,,,,298,118,3.134
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,489,,clean,3.0,3.0,6.0,,,,,298,118,3.162
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,2,20,1,COOPERATE,1.0,1,,,0,603,,clean,3.0,3.0,6.0,,,,,321,146,3.914
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,2,20,1,COOPERATE,1.0,1,,,0,514,,clean,3.0,3.0,6.0,,,,,321,128,3.459
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,3,20,1,COOPERATE,1.0,1,,,0,410,,clean,3.0,3.0,6.0,,,,,344,97,2.793
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,3,20,1,COOPERATE,1.0,1,,,0,408,,clean,3.0,3.0,6.0,,,,,344,95,2.741
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,4,20,1,COOPERATE,1.0,1,,,0,334,,clean,3.0,3.0,6.0,,,,,367,84,2.472
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,4,20,1,COOPERATE,1.0,1,,,0,243,,clean,3.0,3.0,6.0,,,,,367,65,1.981
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,5,20,1,COOPERATE,1.0,1,,,0,520,,clean,3.0,3.0,6.0,,,,,390,128,3.723
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,5,20,1,COOPERATE,1.0,1,,,0,331,,clean,3.0,3.0,6.0,,,,,390,88,2.666
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,6,20,1,COOPERATE,1.0,1,,,0,666,,clean,3.0,3.0,6.0,,,,,413,165,5.025
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,6,20,1,COOPERATE,1.0,1,,,0,455,,clean,3.0,3.0,6.0,,,,,413,114,3.474
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,7,20,1,COOPERATE,1.0,1,,,0,596,,clean,3.0,3.0,6.0,,,,,436,133,3.972
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,7,20,1,COOPERATE,1.0,1,,,0,444,,clean,3.0,3.0,6.0,,,,,436,104,3.086
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,8,20,1,COOPERATE,1.0,1,,,0,307,,clean,3.0,3.0,6.0,,,,,459,77,2.569
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,8,20,1,COOPERATE,1.0,1,,,0,350,,clean,3.0,3.0,6.0,,,,,459,82,2.694
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,9,20,1,COOPERATE,1.0,1,,,0,643,,clean,3.0,3.0,6.0,,,,,482,138,4.475
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,9,20,1,COOPERATE,1.0,1,,,0,415,,clean,3.0,3.0,6.0,,,,,482,97,3.202
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,10,20,1,DEFECT,0.0,0,,,0,491,,clean,5.0,0.0,5.0,,,,,505,111,4.077
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,10,20,1,COOPERATE,1.0,1,,,0,600,,clean,0.0,5.0,5.0,,,,,505,135,4.646
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,11,20,1,DEFECT,0.0,0,,,0,173,,clean,1.0,1.0,2.0,,,,,505,53,1.856
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,11,20,1,DEFECT,0.0,0,,,0,235,,clean,1.0,1.0,2.0,,,,,505,63,2.306
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,12,20,1,COOPERATE,1.0,1,,,0,532,,clean,3.0,3.0,6.0,,,,,504,139,5.123
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,12,20,1,COOPERATE,1.0,1,,,0,552,,clean,3.0,3.0,6.0,,,,,504,129,4.665
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,13,20,1,COOPERATE,1.0,1,,,0,513,,clean,3.0,3.0,6.0,,,,,505,123,4.899
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,13,20,1,COOPERATE,1.0,1,,,0,138,,clean,3.0,3.0,6.0,,,,,505,47,2.109
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,14,20,1,DEFECT,0.0,0,,,0,645,,clean,5.0,0.0,5.0,,,,,506,148,6.001
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,14,20,1,COOPERATE,1.0,1,,,0,427,,clean,0.0,5.0,5.0,,,,,506,107,4.237
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,15,20,1,COOPERATE,1.0,1,,,0,529,,clean,3.0,3.0,6.0,,,,,506,129,4.995
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,15,20,1,COOPERATE,1.0,1,,,0,496,,clean,3.0,3.0,6.0,,,,,506,124,4.772
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,16,20,1,COOPERATE,1.0,1,,,0,549,,clean,3.0,3.0,6.0,,,,,507,130,5.299
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,16,20,1,COOPERATE,1.0,1,,,0,428,,clean,3.0,3.0,6.0,,,,,507,106,4.276
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,17,20,1,DEFECT,0.0,0,,,0,430,,clean,5.0,0.0,5.0,,,,,508,105,4.287
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,17,20,1,COOPERATE,1.0,1,,,0,564,,clean,0.0,5.0,5.0,,,,,508,131,5.188
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,18,20,1,DEFECT,0.0,0,,,0,245,,clean,5.0,0.0,5.0,,,,,508,65,2.81
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,18,20,1,COOPERATE,1.0,1,,,0,570,,clean,0.0,5.0,5.0,,,,,508,138,5.351
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,19,20,0,DEFECT,0.0,0,,,0,280,,clean,5.0,0.0,5.0,,,,,508,72,2.694
G0,G0/L0_none/self_local_14,3282984c8e55,201,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,19,20,0,COOPERATE,1.0,1,,,0,472,,clean,0.0,5.0,5.0,,,,,508,109,4.192
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,270,,clean,3.0,3.0,6.0,,,,,282,80,14.13
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,0,20,1,COOPERATE,1.0,1,,,0,255,,clean,3.0,3.0,6.0,,,,,282,69,13.766
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,316,,clean,3.0,3.0,6.0,,,,,298,80,2.252
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,1,20,1,COOPERATE,1.0,1,,,0,337,,clean,3.0,3.0,6.0,,,,,298,89,2.467
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,2,20,1,COOPERATE,1.0,1,,,0,375,,clean,3.0,3.0,6.0,,,,,321,92,2.477
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,2,20,1,COOPERATE,1.0,1,,,0,476,,clean,3.0,3.0,6.0,,,,,321,112,2.972
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,3,20,1,COOPERATE,1.0,1,,,0,396,,clean,3.0,3.0,6.0,,,,,344,98,2.789
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,3,20,1,COOPERATE,1.0,1,,,0,415,,clean,3.0,3.0,6.0,,,,,344,101,2.86
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,4,20,1,COOPERATE,1.0,1,,,0,333,,clean,0.0,5.0,5.0,,,,,367,81,2.392
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,4,20,1,DEFECT,0.0,0,,,0,368,,clean,5.0,0.0,5.0,,,,,367,97,2.829
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,5,20,1,COOPERATE,1.0,1,,,0,399,,clean,0.0,5.0,5.0,,,,,389,95,2.832
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,B,qwen-14b-local,chinese,qwen,A,qwen-14b-local,5,20,1,DEFECT,0.0,0,,,0,440,,clean,5.0,0.0,5.0,,,,,389,107,3.159
G0,G0/L0_none/self_local_14,3282984c8e55,202,ipd,canonical,,L0_none,neutral,qwen-14b-local+qwen-14b-local,A,qwen-14b-local,chinese,qwen,B,qwen-14b-local,6,20,1,DEFECT,0.0,0,,,0,344,,clean,1.0,1.0,2.0,,,,,411,86,2.6
