experiment_id,cell_id,config_hash,seed,game,familiarity,demand_spec,channel,framing,pair,seat,model_id,origin,family,opponent_seat,opponent_model,round_index,n_rounds,continued,action_label,action_value,cooperative,message,raw_message,message_len,scratchpad_len,promise,refusal,payoff,payoff_other,joint_payoff,price,price_other,monitor_flag,monitor_score,prompt_tokens,completion_tokens,latency_s
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,8,12,1,DEFECT,0.0,0,,,0,665,,clean,1.0,1.0,2.0,,,,,441,153,4.869
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,9,12,1,COOPERATE,1.0,1,,,0,630,,clean,0.0,5.0,5.0,,,,,512,146,34.67
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,9,12,1,DEFECT,0.0,0,,,0,980,,clean,5.0,0.0,5.0,,,,,462,263,8.557
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,10,12,1,DEFECT,0.0,0,,,0,477,,clean,1.0,1.0,2.0,,,,,534,115,18.644
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,10,12,1,DEFECT,0.0,0,,,0,934,,clean,1.0,1.0,2.0,,,,,484,249,7.385
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,11,12,0,COOPERATE,1.0,1,,,0,934,,clean,0.0,5.0,5.0,,,,,533,220,29.99
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,0,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,11,12,0,DEFECT,0.0,0,,,0,753,,clean,5.0,0.0,5.0,,,,,482,222,7.136
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,0,12,1,COOPERATE,1.0,1,,,0,761,,clean,3.0,3.0,6.0,,,,,317,177,6.489
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,0,12,1,COOPERATE,1.0,1,,,0,385,,clean,3.0,3.0,6.0,,,,,282,89,9.021
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,1,12,1,COOPERATE,1.0,1,,,0,649,,clean,3.0,3.0,6.0,,,,,333,143,4.896
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,1,12,1,COOPERATE,1.0,1,,,0,442,,clean,3.0,3.0,6.0,,,,,298,110,13.414
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,2,12,1,COOPERATE,1.0,1,,,0,797,,clean,0.0,5.0,5.0,,,,,356,174,8.144
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,2,12,1,DEFECT,0.0,0,,,0,551,,clean,5.0,0.0,5.0,,,,,321,149,18.898
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,3,12,1,DEFECT,0.0,0,,,0,827,,clean,1.0,1.0,2.0,,,,,378,185,7.991
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,3,12,1,DEFECT,0.0,0,,,0,779,,clean,1.0,1.0,2.0,,,,,343,177,25.843
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,4,12,1,COOPERATE,1.0,1,,,0,607,,clean,3.0,3.0,6.0,,,,,399,152,5.032
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,4,12,1,COOPERATE,1.0,1,,,0,748,,clean,3.0,3.0,6.0,,,,,364,179,18.509
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,5,12,1,COOPERATE,1.0,1,,,0,870,,clean,3.0,3.0,6.0,,,,,422,233,7.071
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,5,12,1,COOPERATE,1.0,1,,,0,528,,clean,3.0,3.0,6.0,,,,,387,133,16.13
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,6,12,1,COOPERATE,1.0,1,,,0,610,,clean,3.0,3.0,6.0,,,,,445,151,6.345
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,6,12,1,COOPERATE,1.0,1,,,0,417,,clean,3.0,3.0,6.0,,,,,410,102,15.439
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,7,12,1,COOPERATE,1.0,1,,,0,790,,clean,3.0,3.0,6.0,,,,,468,194,7.605
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,7,12,1,COOPERATE,1.0,1,,,0,505,,clean,3.0,3.0,6.0,,,,,433,118,20.753
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,8,12,1,COOPERATE,1.0,1,,,0,807,,clean,3.0,3.0,6.0,,,,,491,199,6.659
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,8,12,1,COOPERATE,1.0,1,,,0,543,,clean,3.0,3.0,6.0,,,,,456,127,16.086
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,9,12,1,COOPERATE,1.0,1,,,0,1199,,clean,0.0,5.0,5.0,,,,,514,294,10.301
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,9,12,1,DEFECT,0.0,0,,,0,820,,clean,5.0,0.0,5.0,,,,,479,176,21.844
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,10,12,1,DEFECT,0.0,0,,,0,1270,,clean,5.0,0.0,5.0,,,,,536,303,9.208
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,10,12,1,COOPERATE,1.0,1,,,0,597,,clean,0.0,5.0,5.0,,,,,501,146,17.804
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,11,12,0,COOPERATE,1.0,1,,,0,928,,clean,0.0,5.0,5.0,,,,,535,222,7.375
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,1,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,11,12,0,DEFECT,0.0,0,,,0,605,,clean,5.0,0.0,5.0,,,,,501,139,27.649
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,0,12,1,COOPERATE,1.0,1,,,0,479,,clean,0.0,5.0,5.0,,,,,324,113,12.354
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,0,12,1,DEFECT,0.0,0,,,0,589,,clean,5.0,0.0,5.0,,,,,274,151,7.246
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,1,12,1,DEFECT,0.0,0,,,0,474,,clean,1.0,1.0,2.0,,,,,339,124,15.265
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,1,12,1,DEFECT,0.0,0,,,0,480,,clean,1.0,1.0,2.0,,,,,289,123,4.807
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,2,12,1,DEFECT,0.0,0,,,0,397,,clean,5.0,0.0,5.0,,,,,360,98,11.559
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,2,12,1,COOPERATE,1.0,1,,,0,1107,,clean,0.0,5.0,5.0,,,,,310,268,7.901
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,3,12,1,DEFECT,0.0,0,,,0,712,,clean,1.0,1.0,2.0,,,,,382,168,26.499
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,3,12,1,DEFECT,0.0,0,,,0,1268,,clean,1.0,1.0,2.0,,,,,332,300,8.398
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,4,12,1,DEFECT,0.0,0,,,0,685,,clean,1.0,1.0,2.0,,,,,403,175,19.292
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,4,12,1,DEFECT,0.0,0,,,0,757,,clean,1.0,1.0,2.0,,,,,353,199,7.688
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,5,12,1,DEFECT,0.0,0,,,0,428,,clean,1.0,1.0,2.0,,,,,424,112,14.569
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,5,12,1,DEFECT,0.0,0,,,0,1131,,clean,1.0,1.0,2.0,,,,,374,285,8.656
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,6,12,1,DEFECT,0.0,0,,,0,495,,clean,1.0,1.0,2.0,,,,,445,120,16.737
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,6,12,1,DEFECT,0.0,0,,,0,1035,,clean,1.0,1.0,2.0,,,,,395,267,8.61
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,7,12,1,COOPERATE,1.0,1,,,0,787,,clean,0.0,5.0,5.0,,,,,466,193,29.34
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,7,12,1,DEFECT,0.0,0,,,0,576,,clean,5.0,0.0,5.0,,,,,416,161,6.29
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,8,12,1,DEFECT,0.0,0,,,0,520,,clean,1.0,1.0,2.0,,,,,488,118,16.029
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,8,12,1,DEFECT,0.0,0,,,0,803,,clean,1.0,1.0,2.0,,,,,438,196,7.239
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,9,12,1,DEFECT,0.0,0,,,0,472,,clean,1.0,1.0,2.0,,,,,509,118,15.771
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,9,12,1,DEFECT,0.0,0,,,0,1214,,clean,1.0,1.0,2.0,,,,,459,296,8.638
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,10,12,1,DEFECT,0.0,0,,,0,363,,clean,1.0,1.0,2.0,,,,,530,94,13.618
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,10,12,1,DEFECT,0.0,0,,,0,972,,clean,1.0,1.0,2.0,,,,,480,253,8.311
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,A,qwen-72b,chinese,qwen,B,deepseek-v3,11,12,0,COOPERATE,1.0,1,,,0,870,,clean,0.0,5.0,5.0,,,,,530,207,22.177
D1B,D1B/background/L0_none/same_origin_cn,d5039cb29571,2,ipd,canonical,,L0_none,neutral,qwen-72b+deepseek-v3,B,deepseek-v3,chinese,deepseek,A,qwen-72b,11,12,0,DEFECT,0.0,0,,,0,773,,clean,5.0,0.0,5.0,,,,,479,196,7.007
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,0,11,1,COOPERATE,1.0,1,,,0,802,,clean,3.0,3.0,6.0,,,,,317,193,6.823
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,0,11,1,COOPERATE,1.0,1,,,0,464,,clean,3.0,3.0,6.0,,,,,282,108,12.071
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,1,11,1,COOPERATE,1.0,1,,,0,349,,clean,3.0,3.0,6.0,,,,,333,88,3.808
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,1,11,1,COOPERATE,1.0,1,,,0,552,,clean,3.0,3.0,6.0,,,,,298,128,15.394
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,2,11,1,COOPERATE,1.0,1,,,0,1047,,clean,0.0,5.0,5.0,,,,,356,229,7.144
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,2,11,1,DEFECT,0.0,0,,,0,468,,clean,5.0,0.0,5.0,,,,,321,110,12.365
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,3,11,1,DEFECT,0.0,0,,,0,663,,clean,1.0,1.0,2.0,,,,,378,158,5.228
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,3,11,1,DEFECT,0.0,0,,,0,496,,clean,1.0,1.0,2.0,,,,,343,127,24.756
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,4,11,1,DEFECT,0.0,0,,,0,1068,,clean,5.0,0.0,5.0,,,,,399,266,8.965
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,4,11,1,COOPERATE,1.0,1,,,0,601,,clean,0.0,5.0,5.0,,,,,364,153,16.675
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,5,11,1,COOPERATE,1.0,1,,,0,1235,,clean,3.0,3.0,6.0,,,,,421,293,8.579
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,5,11,1,COOPERATE,1.0,1,,,0,964,,clean,3.0,3.0,6.0,,,,,386,232,27.697
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,6,11,1,COOPERATE,1.0,1,,,0,1210,,clean,3.0,3.0,6.0,,,,,444,323,11.974
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,6,11,1,COOPERATE,1.0,1,,,0,761,,clean,3.0,3.0,6.0,,,,,409,185,30.283
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,7,11,1,COOPERATE,1.0,1,,,0,1070,,clean,3.0,3.0,6.0,,,,,467,283,9.317
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,7,11,1,COOPERATE,1.0,1,,,0,669,,clean,3.0,3.0,6.0,,,,,432,162,22.474
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,8,11,1,COOPERATE,1.0,1,,,0,1469,,clean,3.0,3.0,6.0,,,,,490,343,10.383
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,8,11,1,COOPERATE,1.0,1,,,0,819,,clean,3.0,3.0,6.0,,,,,455,209,27.731
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,9,11,1,COOPERATE,1.0,1,,,0,1301,,clean,3.0,3.0,6.0,,,,,513,358,11.374
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,B,qwen-72b,chinese,qwen,A,deepseek-v3,9,11,1,COOPERATE,1.0,1,,,0,968,,clean,3.0,3.0,6.0,,,,,478,243,24.199
D1B,D1B/background/L0_none/same_origin_cn,7731fd95862d,3,ipd,canonical,,L0_none,neutral,deepseek-v3+qwen-72b,A,deepseek-v3,chinese,deepseek,B,qwen-72b,10,11,0,COOPERATE,1.0,1,,,0,1021,,clean,3.0,3.0,6.0,,,,,536,244,7.691
